domain|cc|testID
www.lanouvelletribune.info|BJ|e7c69ac2-b7de-49f1-a25d-bbc18f000d41
www.lanouvelletribune.info|BJ|8d5fd96c-d74a-4fe9-a438-bdfc3d934d3f
www.lanouvelletribune.info|BJ|ec189b7c-df60-49e7-8d49-584240d0e44b
www.lanouvelletribune.info|BJ|9aa48568-920b-4964-a24a-b22df981ac48
www.ortb.info|BJ|785d8d29-fd60-487c-aff0-f1cbafc396e1
www.ortb.info|BJ|b56a1c2a-4fd3-4521-814b-dcfba90b1728
www.laprosperiteonline.net|CD|d4a6fd18-2f18-4035-9e55-54c2eebce056
www.laprosperiteonline.net|CD|e9ae2358-61a1-4700-b5a3-5f44534b2bf5
www.laprosperiteonline.net|CD|66e4c622-8770-4e17-a8a8-5ba42e1db184
www.laprosperiteonline.net|CD|b48e06e9-786e-4d2d-8fec-595585c206a9
www.laprosperiteonline.net|CD|956c126b-fc68-45ef-901b-4ceac4f9e426
www.laprosperiteonline.net|CD|24021b81-9e62-4f23-9630-1bb11b06ad14
www.laprosperiteonline.net|CD|a6c67b1c-1881-4c33-b16e-a3d34ca517a6
www.laprosperiteonline.net|CD|59c91f5a-711b-477f-bb19-5b91f2cbb18d
www.laprosperiteonline.net|CD|58c735d6-7563-4cda-8876-ecfbfd4b7a59
www.laprosperiteonline.net|CD|08f82f0d-d531-4f04-8a0e-44160ba82fa4
www.lexpress.mu|MU|86779536-1b67-41a1-99fe-cfe5341204d9
www.lexpress.mu|MU|b9474416-a29f-41ef-9a97-596d1f9c0895
www.lexpress.mu|MU|0acd2aa7-44d2-4106-bc02-1b0141e5325b
www.lexpress.mu|MU|3b1cc089-b2db-45d2-80d3-036bf325d12f
www.lexpress.mu|MU|d004920f-c2c3-403b-8aff-fdb9a6ec20d5
