"cc3","cc","domain",rtt,remote
"MAR","MA","www.al-jarida.net",215,1
"MAR","MA","www.al-jarida.net",197,1
"MAR","MA","www.al-jarida.net",211,1
"MAR","MA","www.al-jarida.net",350,1
"MAR","MA","www.alalam.ma",69,1
"MAR","MA","www.alalam.ma",79,1
"MAR","MA","www.alalam.ma",69,1
"MAR","MA","www.alalam.ma",69,1
"MAR","MA","www.alalam.ma",473,1
"MAR","MA","www.alalam.ma",79,1
"MAR","MA","www.alalam.ma",76,1
"MAR","MA","www.alalam.ma",76,1
"MAR","MA","www.alalam.ma",49,1
"MAR","MA","www.alalam.ma",79,1
"MAR","MA","www.alalam.ma",75,1
"MAR","MA","www.alalam.ma",77,1
"MAR","MA","www.alalam.ma",49,1
"MAR","MA","www.alalam.ma",76,1
"MAR","MA","www.almaghribia.ma",47,1
"MAR","MA","www.almaghribia.ma",53,1
"MAR","MA","www.almaghribia.ma",67,1
"MAR","MA","www.almaghribia.ma",60,1
"MAR","MA","www.almaghribia.ma",47,1
"MAR","MA","www.almaghribia.ma",52,1
"MAR","MA","www.almaghribia.ma",323,1
"MAR","MA","www.almaghribia.ma",51,1
"MAR","MA","www.almaghribia.ma",57,1
"MAR","MA","www.almaghribia.ma",61,1
"MAR","MA","www.almaghribia.ma",46,1
"MAR","MA","www.almaghribia.ma",63,1
"MAR","MA","www.almaghribia.ma",71,1
"MAR","MA","www.almaghribia.ma",74,1
"MAR","MA","www.almaghribia.ma",51,1
"MAR","MA","www.almaghribia.ma",56,1
"MAR","MA","www.almassaepress.com",52,1
"MAR","MA","www.almassaepress.com",64,1
"MAR","MA","www.almassaepress.com",61,1
"MAR","MA","www.almassaepress.com",52,1
"MAR","MA","www.almassaepress.com",314,1
"MAR","MA","www.almassaepress.com",56,1
"MAR","MA","www.almassaepress.com",51,1
"MAR","MA","www.almassaepress.com",59,1
"MAR","MA","www.almassaepress.com",65,1
"MAR","MA","www.almassaepress.com",62,1
"MAR","MA","www.almassaepress.com",51,1
"MAR","MA","www.almassaepress.com",64,1
"MAR","MA","www.almassaepress.com",71,1
"MAR","MA","www.almassaepress.com",72,1
"MAR","MA","www.almassaepress.com",55,1
"MAR","MA","www.almassaepress.com",60,1
"MAR","MA","www.asdae.com",101,1
"MAR","MA","www.asdae.com",89,1
"MAR","MA","www.asdae.com",54,1
"MAR","MA","www.asdae.com",82,1
"MAR","MA","www.asdae.com",54,1
"MAR","MA","www.asdae.com",101,1
"MAR","MA","www.asdae.com",584,1
"MAR","MA","www.asdae.com",93,1
"MAR","MA","www.asdae.com",54,1
"MAR","MA","www.asdae.com",81,1
"MAR","MA","www.asdae.com",92,1
"MAR","MA","www.asdae.com",100,1
"MAR","MA","www.asdae.com",54,1
"MAR","MA","www.asdae.com",82,1
"MAR","MA","www.asdae.com",91,1
"MAR","MA","www.asdae.com",95,1
"MAR","MA","www.asdae.com",54,1
"MAR","MA","www.asdae.com",88,1
"MAR","MA","www.assabah.press.ma",47,1
"MAR","MA","www.assabah.press.ma",54,1
"MAR","MA","www.assabah.press.ma",65,1
"MAR","MA","www.assabah.press.ma",47,1
"MAR","MA","www.assabah.press.ma",54,1
"MAR","MA","www.assabah.press.ma",424,1
"MAR","MA","www.assabah.press.ma",58,1
"MAR","MA","www.assabah.press.ma",65,1
"MAR","MA","www.assabah.press.ma",65,1
"MAR","MA","www.assabah.press.ma",46,1
"MAR","MA","www.assabah.press.ma",64,1
"MAR","MA","www.assabah.press.ma",71,1
"MAR","MA","www.assabah.press.ma",71,1
"MAR","MA","www.assabah.press.ma",46,1
"MAR","MA","www.assabah.press.ma",55,1
"MAR","MA","www.assabah.press.ma",57,1
"MAR","MA","www.aufait.ma",65,1
"MAR","MA","www.aufait.ma",85,1
"MAR","MA","www.aufait.ma",87,1
"MAR","MA","www.aufait.ma",77,1
"MAR","MA","www.aufait.ma",65,1
"MAR","MA","www.aufait.ma",94,1
"MAR","MA","www.aufait.ma",625,1
"MAR","MA","www.aufait.ma",90,1
"MAR","MA","www.aufait.ma",65,1
"MAR","MA","www.aufait.ma",75,1
"MAR","MA","www.aufait.ma",90,1
"MAR","MA","www.aufait.ma",75,1
"MAR","MA","www.aufait.ma",93,1
"MAR","MA","www.aufait.ma",78,1
"MAR","MA","www.aufait.ma",65,1
"MAR","MA","www.aufait.ma",85,1
"MAR","MA","www.aufait.ma",74,1
"MAR","MA","www.aujourdhui.ma",57,1
"MAR","MA","www.aujourdhui.ma",73,1
"MAR","MA","www.aujourdhui.ma",74,1
"MAR","MA","www.aujourdhui.ma",76,1
"MAR","MA","www.aujourdhui.ma",57,1
"MAR","MA","www.aujourdhui.ma",74,1
"MAR","MA","www.aujourdhui.ma",527,1
"MAR","MA","www.aujourdhui.ma",76,1
"MAR","MA","www.aujourdhui.ma",57,1
"MAR","MA","www.aujourdhui.ma",66,1
"MAR","MA","www.aujourdhui.ma",71,1
"MAR","MA","www.aujourdhui.ma",57,1
"MAR","MA","www.aujourdhui.ma",64,1
"MAR","MA","www.aujourdhui.ma",66,1
"MAR","MA","www.aujourdhui.ma",72,1
"MAR","MA","www.aujourdhui.ma",57,1
"MAR","MA","www.aujourdhui.ma",68,1
"MAR","MA","www.aujourdhui.ma",68,1
"MAR","MA","www.courriercasablanca.com",136,1
"MAR","MA","www.courriercasablanca.com",154,1
"MAR","MA","www.courriercasablanca.com",165,1
"MAR","MA","www.courriercasablanca.com",151,1
"MAR","MA","www.courriercasablanca.com",153,1
"MAR","MA","www.courriercasablanca.com",136,1
"MAR","MA","www.courriercasablanca.com",163,1
"MAR","MA","www.courriercasablanca.com",158,1
"MAR","MA","www.courriercasablanca.com",151,1
"MAR","MA","www.courriercasablanca.com",161,1
"MAR","MA","www.courriercasablanca.com",154,1
"MAR","MA","www.courriercasablanca.com",136,1
"MAR","MA","www.courriercasablanca.com",136,1
"MAR","MA","www.courriercasablanca.com",151,1
"MAR","MA","www.courriercasablanca.com",158,1
"MAR","MA","www.courriercasablanca.com",154,1
"MAR","MA","www.courriercasablanca.com",136,1
"MAR","MA","www.courriercasablanca.com",153,1
"MAR","MA","www.courriercasablanca.com",154,1
"MAR","MA","www.eljadida.com",69,1
"MAR","MA","www.eljadida.com",76,1
"MAR","MA","www.eljadida.com",66,1
"MAR","MA","www.eljadida.com",52,1
"MAR","MA","www.eljadida.com",68,1
"MAR","MA","www.eljadida.com",80,1
"MAR","MA","www.eljadida.com",76,1
"MAR","MA","www.eljadida.com",52,1
"MAR","MA","www.eljadida.com",52,1
"MAR","MA","www.eljadida.com",80,1
"MAR","MA","www.eljadida.com",76,1
"MAR","MA","www.eljadida.com",56,1
"MAR","MA","www.eljadida.com",79,1
"MAR","MA","www.eljadida.com",72,1
"MAR","MA","www.eljadida.com",77,1
"MAR","MA","www.eljadida.com",51,1
"MAR","MA","www.eljadida.com",76,1
"MAR","MA","www.eljadida.com",69,1
"MAR","MA","www.journaldusport.ma",208,1
"MAR","MA","www.journaldusport.ma",227,1
"MAR","MA","www.journaldusport.ma",234,1
"MAR","MA","www.journaldusport.ma",228,1
"MAR","MA","www.journaldusport.ma",227,1
"MAR","MA","www.journaldusport.ma",234,1
"MAR","MA","www.journaldusport.ma",224,1
"MAR","MA","www.journaldusport.ma",208,1
"MAR","MA","www.journaldusport.ma",208,1
"MAR","MA","www.journaldusport.ma",212,1
"MAR","MA","www.journaldusport.ma",224,1
"MAR","MA","www.journaldusport.ma",227,1
"MAR","MA","www.journaldusport.ma",208,1
"MAR","MA","www.journaldusport.ma",230,1
"MAR","MA","www.journaldusport.ma",237,1
"MAR","MA","www.journaldusport.ma",233,1
"MAR","MA","www.journaldusport.ma",233,1
"MAR","MA","www.journaldusport.ma",208,1
"MAR","MA","www.lagachettedumaroc.com",48,1
"MAR","MA","www.lagachettedumaroc.com",68,1
"MAR","MA","www.lagachettedumaroc.com",76,1
"MAR","MA","www.lagachettedumaroc.com",66,1
"MAR","MA","www.lagachettedumaroc.com",48,1
"MAR","MA","www.lagachettedumaroc.com",69,1
"MAR","MA","www.lagachettedumaroc.com",76,1
"MAR","MA","www.lagachettedumaroc.com",48,1
"MAR","MA","www.lagachettedumaroc.com",75,1
"MAR","MA","www.lagachettedumaroc.com",70,1
"MAR","MA","www.lagachettedumaroc.com",79,1
"MAR","MA","www.lagachettedumaroc.com",48,1
"MAR","MA","www.lagachettedumaroc.com",74,1
"MAR","MA","www.lagachettedumaroc.com",71,1
"MAR","MA","www.lagachettedumaroc.com",78,1
"MAR","MA","www.lagachettedumaroc.com",48,1
"MAR","MA","www.lagachettedumaroc.com",73,1
"MAR","MA","www.lavieeco.com",57,1
"MAR","MA","www.lavieeco.com",72,1
"MAR","MA","www.lavieeco.com",80,1
"MAR","MA","www.lavieeco.com",68,1
"MAR","MA","www.lavieeco.com",56,1
"MAR","MA","www.lavieeco.com",76,1
"MAR","MA","www.lavieeco.com",74,1
"MAR","MA","www.lavieeco.com",75,1
"MAR","MA","www.lavieeco.com",69,1
"MAR","MA","www.lavieeco.com",70,1
"MAR","MA","www.lavieeco.com",57,1
"MAR","MA","www.lavieeco.com",65,1
"MAR","MA","www.lavieeco.com",67,1
"MAR","MA","www.lavieeco.com",70,1
"MAR","MA","www.lavieeco.com",64,1
"MAR","MA","www.lavieeco.com",68,1
"MAR","MA","www.leconomiste.com",51,1
"MAR","MA","www.leconomiste.com",53,1
"MAR","MA","www.leconomiste.com",69,1
"MAR","MA","www.leconomiste.com",62,1
"MAR","MA","www.leconomiste.com",54,1
"MAR","MA","www.leconomiste.com",65,1
"MAR","MA","www.leconomiste.com",51,1
"MAR","MA","www.leconomiste.com",49,1
"MAR","MA","www.leconomiste.com",60,1
"MAR","MA","www.leconomiste.com",66,1
"MAR","MA","www.leconomiste.com",52,1
"MAR","MA","www.leconomiste.com",57,1
"MAR","MA","www.leconomiste.com",51,1
"MAR","MA","www.leconomiste.com",57,1
"MAR","MA","www.lejournaldetanger.com",70,1
"MAR","MA","www.lejournaldetanger.com",80,1
"MAR","MA","www.lejournaldetanger.com",71,1
"MAR","MA","www.lejournaldetanger.com",55,1
"MAR","MA","www.lejournaldetanger.com",54,1
"MAR","MA","www.lejournaldetanger.com",68,1
"MAR","MA","www.lejournaldetanger.com",84,1
"MAR","MA","www.lejournaldetanger.com",54,1
"MAR","MA","www.lejournaldetanger.com",77,1
"MAR","MA","www.lejournaldetanger.com",71,1
"MAR","MA","www.lejournaldetanger.com",54,1
"MAR","MA","www.lejournaldetanger.com",77,1
"MAR","MA","www.lejournaldetanger.com",71,1
"MAR","MA","www.lejournaldetanger.com",56,1
"MAR","MA","www.lejournaldetanger.com",73,1
"MAR","MA","www.lematin.ma",50,1
"MAR","MA","www.lematin.ma",51,1
"MAR","MA","www.lematin.ma",69,1
"MAR","MA","www.lematin.ma",60,1
"MAR","MA","www.lematin.ma",47,1
"MAR","MA","www.lematin.ma",51,1
"MAR","MA","www.lematin.ma",67,1
"MAR","MA","www.lematin.ma",57,1
"MAR","MA","www.lematin.ma",46,1
"MAR","MA","www.lematin.ma",57,1
"MAR","MA","www.lematin.ma",66,1
"MAR","MA","www.lematin.ma",50,1
"MAR","MA","www.lematin.ma",51,1
"MAR","MA","www.lematin.ma",56,1
"MAR","MA","www.lematin.ma",72,1
"MAR","MA","www.lematin.ma",46,1
"MAR","MA","www.lematin.ma",57,1
"MAR","MA","www.lereporter.ma",50,1
"MAR","MA","www.lereporter.ma",67,1
"MAR","MA","www.lereporter.ma",77,1
"MAR","MA","www.lereporter.ma",73,1
"MAR","MA","www.lereporter.ma",51,1
"MAR","MA","www.lereporter.ma",76,1
"MAR","MA","www.lereporter.ma",72,1
"MAR","MA","www.lereporter.ma",76,1
"MAR","MA","www.lereporter.ma",71,1
"MAR","MA","www.lereporter.ma",51,1
"MAR","MA","www.lereporter.ma",73,1
"MAR","MA","www.lereporter.ma",50,1
"MAR","MA","www.lereporter.ma",67,1
"MAR","MA","www.lereporter.ma",75,1
"MAR","MA","www.lereporter.ma",68,1
"MAR","MA","www.leseco.ma",161,0
"MAR","MA","www.leseco.ma",160,0
"MAR","MA","www.leseco.ma",154,0
"MAR","MA","www.leseco.ma",143,0
"MAR","MA","www.leseco.ma",161,0
"MAR","MA","www.leseco.ma",159,0
"MAR","MA","www.leseco.ma",143,0
"MAR","MA","www.leseco.ma",167,0
"MAR","MA","www.leseco.ma",143,0
"MAR","MA","www.leseco.ma",151,0
"MAR","MA","www.leseco.ma",162,0
"MAR","MA","www.leseco.ma",143,0
"MAR","MA","www.leseco.ma",150,0
"MAR","MA","www.leseco.ma",159,0
"MAR","MA","www.leseco.ma",151,0
"MAR","MA","www.libe.ma",65,1
"MAR","MA","www.libe.ma",73,1
"MAR","MA","www.libe.ma",62,1
"MAR","MA","www.libe.ma",51,1
"MAR","MA","www.libe.ma",51,1
"MAR","MA","www.libe.ma",64,1
"MAR","MA","www.libe.ma",70,1
"MAR","MA","www.libe.ma",72,1
"MAR","MA","www.libe.ma",51,1
"MAR","MA","www.libe.ma",74,1
"MAR","MA","www.libe.ma",70,1
"MAR","MA","www.libe.ma",51,1
"MAR","MA","www.libe.ma",74,1
"MAR","MA","www.libe.ma",68,1
"MAR","MA","www.libe.ma",74,1
"MAR","MA","www.libe.ma",48,1
"MAR","MA","www.libe.ma",69,1
"MAR","MA","www.lopinion.ma",179,1
"MAR","MA","www.lopinion.ma",188,1
"MAR","MA","www.lopinion.ma",190,1
"MAR","MA","www.lopinion.ma",179,1
"MAR","MA","www.lopinion.ma",188,1
"MAR","MA","www.lopinion.ma",187,1
"MAR","MA","www.lopinion.ma",183,1
"MAR","MA","www.lopinion.ma",181,1
"MAR","MA","www.lopinion.ma",186,1
"MAR","MA","www.lopinion.ma",180,1
"MAR","MA","www.lopinion.ma",180,1
"MAR","MA","www.lopinion.ma",183,1
"MAR","MA","www.lopinion.ma",200,1
"MAR","MA","www.lopinion.ma",180,1
"MAR","MA","www.lopinion.ma",189,1
"MAR","MA","www.maroc-hebdo.press.ma",215,1
"MAR","MA","www.maroc-hebdo.press.ma",216,1
"MAR","MA","www.maroc-hebdo.press.ma",217,1
"MAR","MA","www.maroc-hebdo.press.ma",216,1
"MAR","MA","www.maroc-hebdo.press.ma",216,1
"MAR","MA","www.maroc-hebdo.press.ma",219,1
"MAR","MA","www.maroc-hebdo.press.ma",216,1
"MAR","MA","www.maroc-hebdo.press.ma",220,1
"MAR","MA","www.maroc-hebdo.press.ma",219,1
"MAR","MA","www.maroc-hebdo.press.ma",220,1
"MAR","MA","www.maroc-hebdo.press.ma",216,1
"MAR","MA","www.maroc-hebdo.press.ma",219,1
"MAR","MA","www.maroc-hebdo.press.ma",215,1
"MAR","MA","www.maroc-hebdo.press.ma",225,1
"MAR","MA","www.maroc-hebdo.press.ma",208,1
"MAR","MA","www.maroc-hebdo.press.ma",216,1
"MAR","MA","www.medi1.com",63,1
"MAR","MA","www.medi1.com",72,1
"MAR","MA","www.medi1.com",74,1
"MAR","MA","www.medi1.com",71,1
"MAR","MA","www.medi1.com",74,1
"MAR","MA","www.medi1.com",63,1
"MAR","MA","www.medi1.com",63,1
"MAR","MA","www.medi1.com",66,1
"MAR","MA","www.medi1.com",71,1
"MAR","MA","www.medi1.com",63,1
"MAR","MA","www.medi1.com",67,1
"MAR","MA","www.medi1.com",70,1
"MAR","MA","www.medi1.com",65,1
"MAR","MA","www.medi1.com",63,1
"MAR","MA","www.medi1.com",64,1
"MAR","MA","www.medi1.com",65,1
"MAR","MA","www.moroccomirror.com",53,1
"MAR","MA","www.moroccomirror.com",85,1
"MAR","MA","www.moroccomirror.com",81,1
"MAR","MA","www.moroccomirror.com",79,1
"MAR","MA","www.moroccomirror.com",88,1
"MAR","MA","www.moroccomirror.com",79,1
"MAR","MA","www.moroccomirror.com",80,1
"MAR","MA","www.moroccomirror.com",68,1
"MAR","MA","www.moroccomirror.com",80,1
"MAR","MA","www.moroccomirror.com",71,1
"MAR","MA","www.moroccomirror.com",53,1
"MAR","MA","www.moroccomirror.com",69,1
"MAR","MA","www.moroccomirror.com",80,1
"MAR","MA","www.moroccomirror.com",73,1
"MAR","MA","www.moroccomirror.com",71,1
"MAR","MA","www.moroccomirror.com",72,1
"MAR","MA","www.moroccoworldnews.com",74,1
"MAR","MA","www.moroccoworldnews.com",73,1
"MAR","MA","www.moroccoworldnews.com",75,1
"MAR","MA","www.moroccoworldnews.com",58,1
